position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl
EUR/USD.SIM-MACDCross-000-f72e89a6-fef3-4b24-a43c-da41e398bc8c,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250731-030000-001-000-267,O-20250804-060000-001-000-268,BUY,FLAT,0,100000,2025-07-31 03:00:00+00:00,1754287200000000000,2025-08-04 06:00:00+00:00,356400000000000,1.14273,1.15754,['4.61 USD'],0.01296,1476.39 USD
EUR/USD.SIM-MACDCross-000-f9fe03e1-6249-4b89-b7df-bad2ed3d661d,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250805-150000-001-000-269,O-20250806-080000-001-000-270,BUY,FLAT,0,100000,2025-08-05 15:00:00+00:00,1754467200000000000,2025-08-06 08:00:00+00:00,61200000000000,1.15835,1.15781,['4.64 USD'],-0.00047,-58.64 USD
EUR/USD.SIM-MACDCross-000-0a0b9f36-3e29-4c7c-bef4-e6aa0c215350,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250806-090000-001-000-271,O-20250807-020000-001-000-272,BUY,FLAT,0,100000,2025-08-06 09:00:00+00:00,1754532000000000000,2025-08-07 02:00:00+00:00,61200000000000,1.15902,1.16604,['4.65 USD'],0.00606,697.35 USD
EUR/USD.SIM-MACDCross-000-f54cf1d9-b15a-4e4e-b87a-7bb8bc27483d,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250807-070000-001-000-273,O-20250807-090000-001-000-274,BUY,FLAT,0,100000,2025-08-07 07:00:00+00:00,1754557200000000000,2025-08-07 09:00:00+00:00,7200000000000,1.16932,1.16754,['4.68 USD'],-0.00152,-182.68 USD
EUR/USD.SIM-MACDCross-000-64945fd9-4586-4dfd-b21e-deeec161dd76,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250807-220000-001-000-275,O-20250808-030000-001-000-276,BUY,FLAT,0,100000,2025-08-07 22:00:00+00:00,1754622000000000000,2025-08-08 03:00:00+00:00,18000000000000,1.16754,1.16645,['4.67 USD'],-0.00093,-113.67 USD
EUR/USD.SIM-MACDCross-000-382077e6-959b-4342-b293-365a7046e078,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250808-150000-001-000-277,O-20250808-200000-001-000-278,BUY,FLAT,0,100000,2025-08-08 15:00:00+00:00,1754683200000000000,2025-08-08 20:00:00+00:00,18000000000000,1.16645,1.16455,['4.66 USD'],-0.00163,-194.66 USD
EUR/USD.SIM-MACDCross-000-1cf120a1-4876-42b7-8432-34c7f92f0898,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250811-010000-001-000-279,O-20250811-080000-001-000-280,BUY,FLAT,0,100000,2025-08-11 01:00:00+00:00,1754899200000000000,2025-08-11 08:00:00+00:00,25200000000000,1.16618,1.16591,['4.66 USD'],-0.00023,-31.66 USD
EUR/USD.SIM-MACDCross-000-ef74d315-fc73-47cd-8f77-6ed44bf79284,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250812-000000-001-000-281,O-20250813-150000-001-000-282,BUY,FLAT,0,100000,2025-08-12 00:00:00+00:00,1755097200000000000,2025-08-13 15:00:00+00:00,140400000000000,1.16184,1.17178,['4.66 USD'],0.00856,989.34 USD
EUR/USD.SIM-MACDCross-000-e6c6b1ed-6f4e-4465-9ed5-8047d57230de,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250815-000000-001-000-283,O-20250818-020000-001-000-284,BUY,FLAT,0,100000,2025-08-15 00:00:00+00:00,1755482400000000000,2025-08-18 02:00:00+00:00,266400000000000,1.1655,1.17041,['4.67 USD'],0.00421,486.33 USD
EUR/USD.SIM-MACDCross-000-b44c6d99-f788-47f6-ad32-6a82c0e8d133,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250819-060000-001-000-285,O-20250819-160000-001-000-286,BUY,FLAT,0,100000,2025-08-19 06:00:00+00:00,1755619200000000000,2025-08-19 16:00:00+00:00,36000000000000,1.16768,1.16604,['4.67 USD'],-0.0014,-168.67 USD
EUR/USD.SIM-MACDCross-000-054ff81d-6514-49f8-8e18-78f17f56de76,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250820-070000-001-000-287,O-20250821-000000-001-000-288,BUY,FLAT,0,100000,2025-08-20 07:00:00+00:00,1755734400000000000,2025-08-21 00:00:00+00:00,61200000000000,1.16469,1.16496,['4.66 USD'],0.00023,22.34 USD
EUR/USD.SIM-MACDCross-000-21386cc8-b0c6-495f-90a7-a1ce3c388efb,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250821-080000-001-000-289,O-20250821-110000-001-000-290,BUY,FLAT,0,100000,2025-08-21 08:00:00+00:00,1755774000000000000,2025-08-21 11:00:00+00:00,10800000000000,1.16591,1.16455,['4.66 USD'],-0.00117,-140.66 USD
EUR/USD.SIM-MACDCross-000-43872122-bd23-4ed5-8139-f65a65baa6a2,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250822-090000-001-000-291,O-20250825-050000-001-000-292,BUY,FLAT,0,100000,2025-08-22 09:00:00+00:00,1756098000000000000,2025-08-25 05:00:00+00:00,244800000000000,1.16009,1.17041,['4.66 USD'],0.0089,1027.34 USD
EUR/USD.SIM-MACDCross-000-bdc44f1b-0c22-4d88-b00c-d84c38e40f9f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250826-090000-001-000-293,O-20250827-010000-001-000-294,BUY,FLAT,0,100000,2025-08-26 09:00:00+00:00,1756256400000000000,2025-08-27 01:00:00+00:00,57600000000000,1.16455,1.1636,['4.66 USD'],-0.00082,-99.66 USD
EUR/USD.SIM-MACDCross-000-3cd0605d-6754-4116-bdc2-55e800f8675d,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250827-160000-001-000-295,O-20250828-220000-001-000-296,BUY,FLAT,0,100000,2025-08-27 16:00:00+00:00,1756418400000000000,2025-08-28 22:00:00+00:00,108000000000000,1.16414,1.16781,['4.67 USD'],0.00315,362.33 USD
EUR/USD.SIM-MACDCross-000-f7716188-9fcd-44b0-b49a-c2b3d447c64a,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250829-140000-001-000-297,O-20250901-120000-001-000-298,BUY,FLAT,0,100000,2025-08-29 14:00:00+00:00,1756728000000000000,2025-09-01 12:00:00+00:00,252000000000000,1.17082,1.1711,['4.68 USD'],0.00024,23.32 USD
EUR/USD.SIM-MACDCross-000-c700d2e6-0fe3-4468-9818-aeb638c27496,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250902-210000-001-000-299,O-20250904-020000-001-000-300,BUY,FLAT,0,100000,2025-09-02 21:00:00+00:00,1756951200000000000,2025-09-04 02:00:00+00:00,104400000000000,1.16455,1.16564,['4.66 USD'],0.00094,104.34 USD
EUR/USD.SIM-MACDCross-000-7ef33c82-e640-45ae-bcce-cbc64de0f219,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250904-200000-001-000-301,O-20250907-230000-001-000-302,BUY,FLAT,0,100000,2025-09-04 20:00:00+00:00,1757286000000000000,2025-09-07 23:00:00+00:00,270000000000000,1.16523,1.17165,['4.67 USD'],0.00551,637.33 USD
EUR/USD.SIM-MACDCross-000-db331a7e-51e1-41a6-91dc-92cf627e762e,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250908-130000-001-000-303,O-20250908-170000-001-000-304,BUY,FLAT,0,100000,2025-09-08 13:00:00+00:00,1757350800000000000,2025-09-08 17:00:00+00:00,14400000000000,1.17536,1.17426,['4.70 USD'],-0.00094,-114.70 USD
EUR/USD.SIM-MACDCross-000-7d27deef-8f62-4f91-97f9-a773cdeaff5a,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250908-180000-001-000-305,O-20250909-030000-001-000-306,BUY,FLAT,0,100000,2025-09-08 18:00:00+00:00,1757386800000000000,2025-09-09 03:00:00+00:00,32400000000000,1.17647,1.17675,['4.70 USD'],0.00024,23.30 USD
EUR/USD.SIM-MACDCross-000-f4b84be2-0335-48d5-8c08-61070e7601a0,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250909-050000-001-000-307,O-20250909-060000-001-000-308,BUY,FLAT,0,100000,2025-09-09 05:00:00+00:00,1757397600000000000,2025-09-09 06:00:00+00:00,3600000000000,1.17827,1.17689,['4.71 USD'],-0.00117,-142.71 USD
EUR/USD.SIM-MACDCross-000-a92a11a7-dfcb-4d8d-91c1-b6da59d2890f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250910-050000-001-000-309,O-20250910-060000-001-000-310,BUY,FLAT,0,100000,2025-09-10 05:00:00+00:00,1757484000000000000,2025-09-10 06:00:00+00:00,3600000000000,1.17123,1.16959,['4.68 USD'],-0.0014,-168.68 USD
EUR/USD.SIM-MACDCross-000-c7820d1a-f1b2-4d0e-b0c0-40455ecd3ee3,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250910-080000-001-000-311,O-20250910-200000-001-000-312,BUY,FLAT,0,100000,2025-09-10 08:00:00+00:00,1757534400000000000,2025-09-10 20:00:00+00:00,43200000000000,1.17041,1.16959,['4.68 USD'],-0.0007,-86.68 USD
EUR/USD.SIM-MACDCross-000-4b37ca3b-070d-462f-85c1-ff28f77b7793,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250910-220000-001-000-313,O-20250911-000000-001-000-314,BUY,FLAT,0,100000,2025-09-10 22:00:00+00:00,1757548800000000000,2025-09-11 00:00:00+00:00,7200000000000,1.17069,1.16973,['4.68 USD'],-0.00082,-100.68 USD
EUR/USD.SIM-MACDCross-000-2177e03a-990d-4f09-8e07-4764b1fde400,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250911-040000-001-000-315,O-20250911-050000-001-000-316,BUY,FLAT,0,100000,2025-09-11 04:00:00+00:00,1757566800000000000,2025-09-11 05:00:00+00:00,3600000000000,1.17027,1.16932,['4.68 USD'],-0.00081,-99.68 USD
EUR/USD.SIM-MACDCross-000-2b87ed91-2aef-482f-b6f2-b0b859075f02,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250911-120000-001-000-317,O-20250912-020000-001-000-318,BUY,FLAT,0,100000,2025-09-11 12:00:00+00:00,1757642400000000000,2025-09-12 02:00:00+00:00,50400000000000,1.17165,1.17302,['4.69 USD'],0.00117,132.31 USD
EUR/USD.SIM-MACDCross-000-2b349c6b-e33f-499d-bfd3-3c0de304a1e1,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250912-180000-001-000-319,O-20250915-000000-001-000-320,BUY,FLAT,0,100000,2025-09-12 18:00:00+00:00,1757894400000000000,2025-09-15 00:00:00+00:00,194400000000000,1.17454,1.17302,['4.70 USD'],-0.00129,-156.70 USD
EUR/USD.SIM-MACDCross-000-b16333a7-c99e-4f2d-bf02-deb5a26539b8,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250915-040000-001-000-321,O-20250915-050000-001-000-322,BUY,FLAT,0,100000,2025-09-15 04:00:00+00:00,1757912400000000000,2025-09-15 05:00:00+00:00,3600000000000,1.17371,1.17316,['4.70 USD'],-0.00047,-59.70 USD
EUR/USD.SIM-MACDCross-000-404bb2ee-d055-4357-9e49-5e34fbfd63a2,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250915-080000-001-000-323,O-20250917-000000-001-000-324,BUY,FLAT,0,100000,2025-09-15 08:00:00+00:00,1758067200000000000,2025-09-17 00:00:00+00:00,144000000000000,1.17398,1.18624,['4.72 USD'],0.01044,1221.28 USD
EUR/USD.SIM-MACDCross-000-2d8375ca-436e-49d8-a745-146ecd3c11fc,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250918-090000-001-000-325,O-20250918-130000-001-000-326,BUY,FLAT,0,100000,2025-09-18 09:00:00+00:00,1758200400000000000,2025-09-18 13:00:00+00:00,14400000000000,1.18427,1.17702,['4.72 USD'],-0.00612,-729.72 USD
EUR/USD.SIM-MACDCross-000-e01f8ddd-eaf1-43f1-b952-cc06766750c1,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250918-230000-001-000-327,O-20250919-050000-001-000-328,BUY,FLAT,0,100000,2025-09-18 23:00:00+00:00,1758258000000000000,2025-09-19 05:00:00+00:00,21600000000000,1.17925,1.17758,['4.72 USD'],-0.00142,-171.72 USD
EUR/USD.SIM-MACDCross-000-342d51ec-2499-45b4-a5a9-deb5e93a37fc,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250919-160000-001-000-329,O-20250922-000000-001-000-330,BUY,FLAT,0,100000,2025-09-19 16:00:00+00:00,1758499200000000000,2025-09-22 00:00:00+00:00,201600000000000,1.17564,1.17385,['4.70 USD'],-0.00152,-183.70 USD
EUR/USD.SIM-MACDCross-000-15a649bc-f60a-43fc-b77f-14169cc41a6e,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250922-050000-001-000-331,O-20250923-050000-001-000-332,BUY,FLAT,0,100000,2025-09-22 05:00:00+00:00,1758603600000000000,2025-09-23 05:00:00+00:00,86400000000000,1.17412,1.18022,['4.71 USD'],0.0052,605.29 USD
EUR/USD.SIM-MACDCross-000-2b1557db-c9bf-421c-96de-56f949b205f6,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250923-180000-001-000-333,O-20250924-000000-001-000-334,BUY,FLAT,0,100000,2025-09-23 18:00:00+00:00,1758672000000000000,2025-09-24 00:00:00+00:00,21600000000000,1.18147,1.18078,['4.72 USD'],-0.00058,-73.72 USD
EUR/USD.SIM-MACDCross-000-28f4c139-cccb-4bff-bda3-d07bb6294945,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250924-230000-001-000-335,O-20250925-120000-001-000-336,BUY,FLAT,0,100000,2025-09-24 23:00:00+00:00,1758801600000000000,2025-09-25 12:00:00+00:00,46800000000000,1.17454,1.17027,['4.69 USD'],-0.00364,-431.69 USD
EUR/USD.SIM-MACDCross-000-0775fb87-3495-4762-b1eb-e17098130b7b,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250926-010000-001-000-337,O-20250929-160000-001-000-338,BUY,FLAT,0,100000,2025-09-26 01:00:00+00:00,1759161600000000000,2025-09-29 16:00:00+00:00,313200000000000,1.16713,1.1733,['4.68 USD'],0.00529,612.32 USD
EUR/USD.SIM-MACDCross-000-2d99911d-6cf9-45e9-8546-3bcaf1a7cbcf,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250930-070000-001-000-339,O-20250930-130000-001-000-340,BUY,FLAT,0,100000,2025-09-30 07:00:00+00:00,1759237200000000000,2025-09-30 13:00:00+00:00,21600000000000,1.17454,1.17343,['4.70 USD'],-0.00095,-115.70 USD
EUR/USD.SIM-MACDCross-000-aa703f86-36e4-4431-be31-4430f5f64419,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250930-140000-001-000-341,O-20250930-150000-001-000-342,BUY,FLAT,0,100000,2025-09-30 14:00:00+00:00,1759244400000000000,2025-09-30 15:00:00+00:00,3600000000000,1.17536,1.17385,['4.70 USD'],-0.00128,-155.70 USD
EUR/USD.SIM-MACDCross-000-814e1b0c-92be-4937-a248-63527a99a5df,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20250930-160000-001-000-343,O-20250930-190000-001-000-344,BUY,FLAT,0,100000,2025-09-30 16:00:00+00:00,1759258800000000000,2025-09-30 19:00:00+00:00,10800000000000,1.17606,1.17426,['4.70 USD'],-0.00153,-184.70 USD
EUR/USD.SIM-MACDCross-000-c735eb37-8adf-40fc-8078-733986e2d303,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251001-040000-001-000-345,O-20251001-090000-001-000-346,BUY,FLAT,0,100000,2025-10-01 04:00:00+00:00,1759309200000000000,2025-10-01 09:00:00+00:00,18000000000000,1.17619,1.17371,['4.70 USD'],-0.00211,-252.70 USD
EUR/USD.SIM-MACDCross-000-78c15616-a278-4004-9f5f-3987422d008c,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251002-020000-001-000-347,O-20251002-130000-001-000-348,BUY,FLAT,0,100000,2025-10-02 02:00:00+00:00,1759410000000000000,2025-10-02 13:00:00+00:00,39600000000000,1.17412,1.17261,['4.70 USD'],-0.00129,-155.70 USD
EUR/USD.SIM-MACDCross-000-c708fc07-344d-4f1a-bff5-68e36c9bc4dc,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251003-000000-001-000-349,O-20251005-230000-001-000-350,BUY,FLAT,0,100000,2025-10-03 00:00:00+00:00,1759705200000000000,2025-10-05 23:00:00+00:00,255600000000000,1.17275,1.17151,['4.69 USD'],-0.00106,-128.69 USD
EUR/USD.SIM-MACDCross-000-faa4523d-ca67-4d40-8251-8fbd14c8e708,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251006-140000-001-000-351,O-20251007-050000-001-000-352,BUY,FLAT,0,100000,2025-10-06 14:00:00+00:00,1759813200000000000,2025-10-07 05:00:00+00:00,54000000000000,1.17206,1.16959,['4.68 USD'],-0.00211,-251.68 USD
EUR/USD.SIM-MACDCross-000-39020960-46d0-42c7-9188-bd2da4569ba9,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251008-100000-001-000-353,O-20251009-070000-001-000-354,BUY,FLAT,0,100000,2025-10-08 10:00:00+00:00,1759993200000000000,2025-10-09 07:00:00+00:00,75600000000000,1.1636,1.16144,['4.65 USD'],-0.00186,-220.65 USD
EUR/USD.SIM-MACDCross-000-59d37f04-9c8e-41f1-a059-7dad869ff1fc,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251010-010000-001-000-355,O-20251013-070000-001-000-356,BUY,FLAT,0,100000,2025-10-10 01:00:00+00:00,1760338800000000000,2025-10-13 07:00:00+00:00,280800000000000,1.15674,1.16036,['4.63 USD'],0.00313,357.37 USD
EUR/USD.SIM-MACDCross-000-900d2214-93f4-40de-b510-1114c0748efe,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251014-020000-001-000-357,O-20251014-070000-001-000-358,BUY,FLAT,0,100000,2025-10-14 02:00:00+00:00,1760425200000000000,2025-10-14 07:00:00+00:00,18000000000000,1.15781,1.15527,['4.63 USD'],-0.00219,-258.63 USD
EUR/USD.SIM-MACDCross-000-4511f1cf-9baf-471a-be17-f7607720ce2f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251014-130000-001-000-359,O-20251015-110000-001-000-360,BUY,FLAT,0,100000,2025-10-14 13:00:00+00:00,1760526000000000000,2025-10-15 11:00:00+00:00,79200000000000,1.15781,1.16239,['4.64 USD'],0.00396,453.36 USD
EUR/USD.SIM-MACDCross-000-4436d498-4be9-4462-8d64-059cf3c97b8b,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251015-200000-001-000-361,O-20251016-060000-001-000-362,BUY,FLAT,0,100000,2025-10-15 20:00:00+00:00,1760594400000000000,2025-10-16 06:00:00+00:00,36000000000000,1.16523,1.16577,['4.66 USD'],0.00046,49.34 USD
EUR/USD.SIM-MACDCross-000-6bbf9fb3-bbc7-4dc8-b64d-e0ca3458b208,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251016-160000-001-000-363,O-20251017-080000-001-000-364,BUY,FLAT,0,100000,2025-10-16 16:00:00+00:00,1760688000000000000,2025-10-17 08:00:00+00:00,57600000000000,1.16809,1.17014,['4.68 USD'],0.00176,200.32 USD
EUR/USD.SIM-MACDCross-000-270b8c87-8a9a-4a88-a3a4-7fea64e27bc2,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251021-000000-001-000-365,O-20251021-020000-001-000-366,BUY,FLAT,0,100000,2025-10-21 00:00:00+00:00,1761012000000000000,2025-10-21 02:00:00+00:00,7200000000000,1.16564,1.16374,['4.66 USD'],-0.00163,-194.66 USD
EUR/USD.SIM-MACDCross-000-e255be7e-822b-41cb-be52-5e5d5b2e4462,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251021-220000-001-000-367,O-20251022-100000-001-000-368,BUY,FLAT,0,100000,2025-10-21 22:00:00+00:00,1761127200000000000,2025-10-22 10:00:00+00:00,43200000000000,1.16036,1.15888,['4.64 USD'],-0.00128,-152.64 USD
EUR/USD.SIM-MACDCross-000-353dd4b3-afd7-468a-a853-9c28fb1aa274,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251022-140000-001-000-369,O-20251023-020000-001-000-370,BUY,FLAT,0,100000,2025-10-22 14:00:00+00:00,1761184800000000000,2025-10-23 02:00:00+00:00,43200000000000,1.16144,1.15996,['4.64 USD'],-0.00127,-152.64 USD
EUR/USD.SIM-MACDCross-000-566b0ace-8623-4e51-b6d5-d2580130576f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251023-130000-001-000-371,O-20251024-030000-001-000-372,BUY,FLAT,0,100000,2025-10-23 13:00:00+00:00,1761274800000000000,2025-10-24 03:00:00+00:00,50400000000000,1.16104,1.16131,['4.64 USD'],0.00023,22.36 USD
EUR/USD.SIM-MACDCross-000-0f2ab187-4ea9-464f-8dab-a1788b223dd4,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251024-120000-001-000-373,O-20251027-040000-001-000-374,BUY,FLAT,0,100000,2025-10-24 12:00:00+00:00,1761537600000000000,2025-10-27 04:00:00+00:00,230400000000000,1.16374,1.16279,['4.66 USD'],-0.00082,-99.66 USD
EUR/USD.SIM-MACDCross-000-a02d0ef2-3d7a-4af9-b2d4-1888c954f519,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251027-100000-001-000-375,O-20251027-160000-001-000-376,BUY,FLAT,0,100000,2025-10-27 10:00:00+00:00,1761580800000000000,2025-10-27 16:00:00+00:00,21600000000000,1.16455,1.16414,['4.66 USD'],-0.00035,-45.66 USD
EUR/USD.SIM-MACDCross-000-b1c81db4-eda6-47c6-ae18-ad1054ac04bc,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251027-180000-001-000-377,O-20251028-070000-001-000-378,BUY,FLAT,0,100000,2025-10-27 18:00:00+00:00,1761634800000000000,2025-10-28 07:00:00+00:00,46800000000000,1.1655,1.16577,['4.66 USD'],0.00023,22.34 USD
EUR/USD.SIM-MACDCross-000-71e8cda0-5364-477c-9fd5-0af8670034be,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251029-140000-001-000-379,O-20251029-180000-001-000-380,BUY,FLAT,0,100000,2025-10-29 14:00:00+00:00,1761760800000000000,2025-10-29 18:00:00+00:00,14400000000000,1.16537,1.15982,['4.65 USD'],-0.00476,-559.65 USD
EUR/USD.SIM-MACDCross-000-c1a54a21-4c4c-4ec0-ac42-a54d9b41ebf2,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251030-040000-001-000-381,O-20251030-110000-001-000-382,BUY,FLAT,0,100000,2025-10-30 04:00:00+00:00,1761822000000000000,2025-10-30 11:00:00+00:00,25200000000000,1.1636,1.16009,['4.65 USD'],-0.00302,-355.65 USD
EUR/USD.SIM-MACDCross-000-d0408d9b-3a4d-4bd5-b0fe-97bb9a768a16,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251030-230000-001-000-383,O-20251031-130000-001-000-384,BUY,FLAT,0,100000,2025-10-30 23:00:00+00:00,1761915600000000000,2025-10-31 13:00:00+00:00,50400000000000,1.15754,1.15447,['4.63 USD'],-0.00265,-311.63 USD
EUR/USD.SIM-MACDCross-000-cfbc9bd5-27fd-4904-80e3-c6deacba05a1,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251103-030000-001-000-385,O-20251103-110000-001-000-386,BUY,FLAT,0,100000,2025-11-03 03:00:00+00:00,1762167600000000000,2025-11-03 11:00:00+00:00,28800000000000,1.15367,1.15194,['4.61 USD'],-0.0015,-177.61 USD
EUR/USD.SIM-MACDCross-000-0eb47ec6-c4e6-4a36-9607-dd8c37057f56,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251103-120000-001-000-387,O-20251103-130000-001-000-388,BUY,FLAT,0,100000,2025-11-03 12:00:00+00:00,1762174800000000000,2025-11-03 13:00:00+00:00,3600000000000,1.15207,1.15141,['4.60 USD'],-0.00057,-70.60 USD
EUR/USD.SIM-MACDCross-000-f02b64ca-d977-4b62-a34f-8f7134a4f7d5,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251103-150000-001-000-389,O-20251104-110000-001-000-390,BUY,FLAT,0,100000,2025-11-03 15:00:00+00:00,1762254000000000000,2025-11-04 11:00:00+00:00,72000000000000,1.15287,1.14929,['4.61 USD'],-0.00311,-362.61 USD
EUR/USD.SIM-MACDCross-000-c339a235-7b96-4e59-bed7-473efdfec3e2,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251104-230000-001-000-391,O-20251107-010000-001-000-392,BUY,FLAT,0,100000,2025-11-04 23:00:00+00:00,1762477200000000000,2025-11-07 01:00:00+00:00,180000000000000,1.14877,1.15407,['4.61 USD'],0.00461,525.39 USD
EUR/USD.SIM-MACDCross-000-3316f2f7-0045-476e-ab19-f42bdcfcdf03,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251107-120000-001-000-393,O-20251107-200000-001-000-394,BUY,FLAT,0,100000,2025-11-07 12:00:00+00:00,1762545600000000000,2025-11-07 20:00:00+00:00,28800000000000,1.15594,1.15674,['4.62 USD'],0.00069,75.38 USD
EUR/USD.SIM-MACDCross-000-67441a71-eb91-4feb-b7f7-1a12c93a693f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251111-090000-001-000-395,O-20251111-220000-001-000-396,BUY,FLAT,0,100000,2025-11-11 09:00:00+00:00,1762898400000000000,2025-11-11 22:00:00+00:00,46800000000000,1.15714,1.15888,['4.63 USD'],0.0015,169.37 USD
EUR/USD.SIM-MACDCross-000-29cd48d2-94f8-470c-b807-e857b6fe1024,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251112-150000-001-000-397,O-20251113-000000-001-000-398,BUY,FLAT,0,100000,2025-11-12 15:00:00+00:00,1762992000000000000,2025-11-13 00:00:00+00:00,32400000000000,1.15982,1.15835,['4.64 USD'],-0.00127,-151.64 USD
EUR/USD.SIM-MACDCross-000-eb05305b-20c7-402a-b2ab-0bc0e370ab78,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251113-070000-001-000-399,O-20251113-230000-001-000-400,BUY,FLAT,0,100000,2025-11-13 07:00:00+00:00,1763074800000000000,2025-11-13 23:00:00+00:00,57600000000000,1.16158,1.16333,['4.65 USD'],0.00151,170.35 USD
